"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
44,10,33.5,33.5,30,0.95,2,2013-11-15,3,36.71,1.40036463713382,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4884610421095,33.6579749488839,34.1102691804491,33.1136920832678,35.272426920383,37.5894752001356,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,35.0667352302607,15.0500001907349,20.0167350395258,1.3300156003884,19.05,"Night","Fall Night"
45,10,33.5,33.5,30,0.95,3,2013-11-15,3,37.11,1.4103946481565,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4829112218467,33.6631041632146,34.0970942377949,33.1883030237557,34.6794313445548,36.2271780921454,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,31.6376050977173,15.0500001907349,16.5876049069824,1.10216642503395,19.05,"Night","Fall Night"
46,10,33.5,33.5,30,0.95,1,2008-11-19,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,10,33.5,33.5,30,0.95,2,2008-11-19,3,37.34,0.606488828150359,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4714414189023,33.592993563051,33.9299698127613,32.8181349262695,34.73981911359,36.8888308611233,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,55.0563688221457,29.3500003814697,25.7063684406759,0.875855812830101,25.5716666666667,"Day","Fall Day"
48,10,33.5,33.5,30,0.95,3,2008-11-19,3,37.82,0.504425178938292,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4551765599805,33.5713437779242,33.8513558895212,32.9115753577484,34.1649527927594,35.4932505777566,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,55.5945054113761,29.3500003814697,26.2445050299063,0.894190960436101,25.5716666666667,"Day","Fall Day"
1,10,33.5,33.5,30,0.95,1,2012-02-09,3,38.42,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4779359576819,33.4888343499091,33.5,33.2179421749609,33.4822352305306,33.7255395392822,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,41.1463256694041,31.5499992370605,9.59632643234352,0.304162493324915,18.425,"Day","Winter Day"
2,10,33.5,33.5,30,0.95,2,2012-02-09,3,38.65,0,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3945112406852,33.4594117874324,33.5,32.8680511698812,33.1841414003582,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,40.7408061058151,31.5499992370605,9.19080686875458,0.291309258035052,18.425,"Day","Winter Day"
3,10,33.5,33.5,30,0.95,3,2012-02-09,3,38.59,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1805857205603,33.3915026825463,33.5,31.7948360240455,32.6606531197783,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,40.9418781528553,31.5499992370605,9.39187891579473,0.297682381708665,18.425,"Day","Winter Day"
4,10,33.5,33.5,30,0.95,1,2014-02-19,3,37.94,1.06916084741018,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.487922116993,33.5077547021494,33.575231647064,33.26878709506,33.7729000562911,34.3514465725622,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,33.2470662326767,12.4499998092651,20.7970664234116,1.67044712787342,17.775,"Night","Winter Night"
5,10,33.5,33.5,30,0.95,2,2014-02-19,3,37.94,0.705743701098595,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4744674660557,33.4935873258962,33.5317708605665,33.1172936967254,33.5872667873756,34.0120691678982,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,30.0822704026758,12.4499998092651,17.6322705934106,1.41624665570588,17.775,"Night","Winter Night"
6,10,33.5,33.5,30,0.95,3,2014-02-19,3,37.98,0.38238412476448,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Winter","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3947291814381,33.449791688198,33.5,32.8215510612178,33.20318879454,33.5296999192125,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,25.6193338342408,12.4499998092651,13.1693340249756,1.05777784953661,17.775,"Night","Winter Night"
7,10,33.5,33.5,30,0.95,1,2007-02-27,3,37.88,0.941633857845749,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Winter","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4807379630202,33.4913917346102,33.5070702147241,33.202792171863,33.5458626876194,33.8785496325008,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,43.3166398565529,31.0499992370605,12.2666406194924,0.39506089922383,18.9186666666666,"Day","Winter Day"
8,10,33.5,33.5,30,0.95,2,2007-02-27,3,38.39,0.549236085410918,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Winter","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4073644434213,33.4602919418588,33.5,32.9218605245988,33.2327130714931,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,43.0829026273411,31.0499992370605,12.0329033902806,0.387533129982122,18.9186666666666,"Day","Winter Day"
9,10,33.5,33.5,30,0.95,3,2007-02-27,3,38.4,0.376453362742519,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Winter","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1849483257433,33.388531506621,33.5,31.9397093805769,32.6832864447772,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,43.5154041082362,31.0499992370605,12.4654048711756,0.401462324556105,18.9186666666666,"Day","Winter Day"
10,10,33.5,33.5,30,0.95,1,2008-04-23,3,37.89,1.49053870213976,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Spring","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4942211460612,33.5470197883888,33.75231194998,33.3450538504339,34.3898611813588,35.9193685420419,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,39.0272761371888,19.25,19.7772761371888,1.02739096816565,22.45,"Night","Spring Night"
11,10,33.5,33.5,30,0.95,2,2008-04-23,3,37.97,1.32688579319399,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Spring","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4866647596041,33.5537522492499,33.7842352647758,33.2279396060326,34.337401905632,35.7801260170824,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.8988787374377,19.25,16.6488787374377,0.864876817529232,22.45,"Night","Spring Night"
12,10,33.5,33.5,30,0.95,3,2008-04-23,3,38.17,1.33605707351972,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Spring","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4678916648643,33.5426933882644,33.752548934977,33.002819030364,34.1186476997292,35.3902968858292,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,31.3471733803844,19.25,12.0971733803844,0.628424591188802,22.45,"Night","Spring Night"
13,10,33.5,33.5,30,0.95,1,2007-05-02,3,35.37,1.81423440240604,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Spring","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4976143117231,33.5707936682509,33.8591909157356,33.4108567283426,34.811191073053,36.8008551772709,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,55.5304696500395,44.75,10.7804696500395,0.240904349721553,30.625,"Day","Spring Day"
14,10,33.5,33.5,30,0.95,2,2007-05-02,3,35.25,1.72465636982823,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Spring","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945921009737,33.6011065502956,33.9777321739536,33.3450522229941,34.9514710189189,36.9271717063287,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,56.4051390511228,44.75,11.6551390511228,0.260450034661961,30.625,"Day","Spring Day"
15,10,33.5,33.5,30,0.95,3,2007-05-02,3,35.24,1.7565768250336,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Spring","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4865923329381,33.634340287239,34.0910447131538,33.2113142782179,35.0041804430069,36.8506207987185,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,57.844530192575,44.75,13.094530192575,0.292615199834078,30.625,"Day","Spring Day"
16,10,33.5,33.5,30,0.95,1,2018-06-22,3,37.72,2.31567468782819,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4981461672122,33.5985618606809,33.9895441399943,33.4242438758671,35.2196755721014,37.9960757899653,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,47.0826119003606,31.3500003814697,15.7326115188908,0.50183768189649,36.2308333333334,"Night","Summer Night"
17,10,33.5,33.5,30,0.95,2,2018-06-22,3,37.49,2.30117515551417,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4956783520432,33.6441045962224,34.1673716776783,33.3661828357268,35.472619958439,38.4331165410209,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,44.8354538181745,31.3500003814697,13.4854534367048,0.430157999126397,36.2308333333334,"Night","Summer Night"
18,10,33.5,33.5,30,0.95,3,2018-06-22,3,37.6,2.35462189620289,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4894885693119,33.702534850906,34.3700425057982,33.2539398925576,35.6849905768793,38.7675271563135,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.2393331322418,31.3500003814697,9.88933275077204,0.315449206712527,36.2308333333334,"Night","Summer Night"
19,10,33.5,33.5,30,0.95,1,2016-07-13,3,37.4,2.30013567908012,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4990491958378,33.606304265532,34.0125780317751,33.4512299040504,35.2951555429937,38.1228204972519,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,59.6998737597257,56.1500015258789,3.54987223384677,0.063221231297931,37.9725,"Day","Summer Day"
20,10,33.5,33.5,30,0.95,2,2016-07-13,3,37.13,2.29452863039072,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4977447156949,33.6576473734417,34.2043811211772,33.4130826660482,35.581720599394,38.6178836625425,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,61.0486767323987,56.1500015258789,4.89867520651978,0.0872426549135896,37.9725,"Day","Summer Day"
21,10,33.5,33.5,30,0.95,3,2016-07-13,3,37.35,2.36392338742586,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945160614051,33.7265165616482,34.4295276342146,33.3405187632031,35.8437013671395,39.0346923270688,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,62.922543624957,56.1500015258789,6.77254209907807,0.120615172128832,37.9725,"Day","Summer Day"
22,10,33.5,33.5,30,0.95,1,2015-07-27,3,37.22,2.28805210552502,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4989324354314,33.6057500746511,34.0123090603883,33.4471339276873,35.2929888855397,38.1103365143719,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,59.5569391360937,58.6500015258789,0.906937610214754,0.0154635564640962,37.9358333333333,"Day","Summer Day"
23,10,33.5,33.5,30,0.95,2,2015-07-27,3,37.39,2.28120929784484,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4974881618,33.6575255993634,34.206972338255,33.4061407425862,35.5870691114502,38.6194404896278,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,60.9752340801721,58.6500015258789,2.32523255429317,0.0396459078226481,37.9358333333333,"Day","Summer Day"
24,10,33.5,33.5,30,0.95,3,2015-07-27,3,37.34,2.34276065227138,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Summer","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4939401836862,33.7277032507814,34.4381495969362,33.3284015156035,35.8623804252799,39.0591841983083,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,62.9437719444908,58.6500015258789,4.29377041861187,0.073210064908818,37.9358333333333,"Day","Summer Day"
25,10,33.5,33.5,30,0.95,1,2014-07-29,3,36.97,2.34987843139029,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4989769819297,33.6028235954066,34.0031432729812,33.4505631557544,35.2689146297153,38.1291993976634,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,47.748310656044,34.1500015258789,13.5983091301651,0.398193514570132,35.4416666666667,"Night","Summer Night"
26,10,33.5,33.5,30,0.95,2,2014-07-29,3,37.26,2.3422062973249,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.497641365094,33.6537755075826,34.1987258673992,33.4135517294307,35.5708611118876,38.6799986557187,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,45.7866421410877,34.1500015258789,11.6366406152088,0.340750808060449,35.4416666666667,"Night","Summer Night"
27,10,33.5,33.5,30,0.95,3,2014-07-29,3,37.21,2.380578039377,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4942893559138,33.7234625824122,34.4359454925835,33.3421261925291,35.8634252788147,39.1811554117116,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.5325951845647,34.1500015258789,8.38259365868578,0.24546393218558,35.4416666666667,"Night","Summer Night"
28,10,33.5,33.5,30,0.95,1,2014-08-30,3,36.84,1.99950603365756,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4989389938068,33.5926686982134,33.9485631466019,33.4488376820175,35.061585311172,37.483681387993,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.3777438096524,28.8500003814697,15.5277434281826,0.538223335281343,30.9408333333333,"Night","Summer Night"
29,10,33.5,33.5,30,0.95,2,2014-08-30,3,37.19,1.93887381804281,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4975426795328,33.6369989786941,34.1137492050705,33.4101211540449,35.300651667251,37.8725418587759,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,42.1144568283736,28.8500003814697,13.2644564469039,0.459773180988364,30.9408333333333,"Night","Summer Night"
30,10,33.5,33.5,30,0.95,3,2014-08-30,3,37.5,1.94626788139485,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Summer","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.494195794509,33.6960374723933,34.3043260294729,33.3380180750029,35.510757377552,38.1713259057352,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,38.5176911623483,28.8500003814697,9.66769078087856,0.335101929048434,30.9408333333333,"Night","Summer Night"
31,10,33.5,33.5,30,0.95,1,2014-10-01,3,37.06,1.3449195360308,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4960141037052,33.5473598832247,33.7434630609764,33.3795743103656,34.3486050776087,35.7118501003742,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,37.8180317091412,20.9500007629395,16.8680309462018,0.805156579089072,21.7420967741936,"Night","Fall Night"
32,10,33.5,33.5,30,0.95,2,2014-10-01,3,37.09,1.15492609809017,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4911046406161,33.5596305441004,33.7911689738726,33.2925345175573,34.3479879574957,35.6561321444067,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,35.0790370167766,20.9500007629395,14.1290362538372,0.674416980396079,21.7420967741936,"Night","Fall Night"
33,10,33.5,33.5,30,0.95,3,2014-10-01,3,34.01,1.13159669205209,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4774722339967,33.5593742875739,33.7905374172252,33.1080064059579,34.208428986316,35.3895753533837,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,31.0399536354296,20.9500007629395,10.0899528724902,0.481620644632114,21.7420967741936,"Night","Fall Night"
34,10,33.5,33.5,30,0.95,1,2012-10-22,3,33.02,1.2746939776858,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945564746054,33.5350854469964,33.6921008511698,33.3551401880339,34.1724343761028,35.2905688509079,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,48.5023862335132,41.5499992370605,6.95238699645262,0.167325803227727,26.49,"Day","Fall Day"
35,10,33.5,33.5,30,0.95,2,2012-10-22,3,33.31,1.04715952515101,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4881566718463,33.5409096548252,33.7202354007102,33.254135494634,34.1397826197596,35.1829200496061,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,49.1267362566083,41.5499992370605,7.57673701954775,0.18235227818704,26.49,"Day","Fall Day"
