"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
26,10,33.5,33.5,30,0.95,2,2014-07-29,2,18.22,3.65613798910618,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4999940991946,33.598547871897,33.9039673593582,33.4981202783984,35.059685675711,37.1790762005787,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,40.8347824185389,39.8499984741211,0.984783944417813,0.0247122705677728,34.8171664306209,"Night","Summer Night"
27,10,33.5,33.5,30,0.95,3,2014-07-29,2,18.09,3.23091188829882,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4999885223139,33.5902302997888,33.8646253661245,33.4971131276026,34.907127742872,36.8228846816712,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,39.9344872630006,39.9500007629395,0.0155134999388338,0.000388322894682526,34.8171664306209,"Night","Summer Night"
28,10,33.5,33.5,30,0.95,1,2014-08-30,2,20.01,3.06355861447534,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.489319845512,33.5544501018785,33.7993103688688,33.2800665101229,34.518657505673,36.4833691446473,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,38.2733954282791,37.0499992370605,1.22339619121857,0.0330201407938175,31.1264146368967,"Night","Summer Night"
29,10,33.5,33.5,30,0.95,2,2014-08-30,2,19.89,2.62316491562271,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4871103696482,33.5516547369923,33.7829378163605,33.2454425883564,34.4643169590461,36.3730146360472,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.7964135176846,36.9500007629395,0.846412754745188,0.0229069752982017,31.1264146368967,"Night","Summer Night"
30,10,33.5,33.5,30,0.95,3,2014-08-30,2,20.2,2.20197226430736,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4854272128855,33.5424687857879,33.7379137580824,33.2266482426431,34.3133152082099,35.9927821493687,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.0518973955743,37.0499992370605,0.00189815851371122,5.12323496031958e-05,31.1264146368967,"Night","Summer Night"
31,10,33.5,33.5,30,0.95,1,2014-10-01,2,20.08,2.20118142853316,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4782736693303,33.5082713656699,33.5757333021948,33.1538333437939,33.7509489266662,34.5066664556961,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,30.5142327976897,26.6499996185303,3.86423317915938,0.144999370899522,22.2697404550158,"Night","Fall Night"
32,10,33.5,33.5,30,0.95,2,2014-10-01,2,20.11,1.78195096797132,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4742582913538,33.5013254276664,33.542889413647,33.1086165850951,33.6393116934988,34.2676645911785,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,30.3893250906041,27.8500003814697,2.53932470913435,0.0911786238546666,22.2697404550158,"Night","Fall Night"
33,10,33.5,33.5,30,0.95,3,2014-10-01,2,19.94,1.40817743388967,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4701974233703,33.4914033483124,33.502753241656,33.0815269849042,33.4801918969235,33.8875552670343,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,30.0024658579418,26.6499996185303,3.35246623941157,0.125796108345177,22.2697404550158,"Night","Fall Night"
34,10,33.5,33.5,30,0.95,1,2012-10-22,2,20.25,1.35534027659178,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4570900853143,33.4808837098549,33.5,33.0221355430913,33.3403478880759,33.6631306143526,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,41.9028574253984,31.3500003814697,10.5528570439287,0.336614255678485,24.6406849951163,"Day","Fall Day"
35,10,33.5,33.5,30,0.95,2,2012-10-22,2,20.25,1.0317669850852,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4218437844676,33.4725930238459,33.5,32.7845233026687,33.2238606425987,33.5371546595316,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,38.7792996305524,30.9500007629395,7.82929886761292,0.252966031489989,24.6406849951163,"Day","Fall Day"
36,10,33.5,33.5,30,0.95,3,2012-10-22,2,20.43,0.769757674179966,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3773799807924,33.462433385809,33.5,32.5116123177934,33.0756530537859,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,35.9678328696024,31.3500003814697,4.61783248813265,0.147299280125755,24.6406849951163,"Day","Fall Day"
37,10,33.5,33.5,30,0.95,1,2010-11-02,2,19.99,1.28757321367084,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3653430307211,33.4568218278121,33.5,32.491117949989,33.0418078497784,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,40.3358195641586,41.6500015258789,1.31418196172029,0.0315529871206304,26.8811351453729,"Day","Fall Day"
38,10,33.5,33.5,30,0.95,2,2010-11-02,2,19.88,0.914579120507711,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3209641972994,33.4459422238209,33.5,32.2054892815777,32.8960799507893,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,37.1967081847829,41.9500007629395,4.7532925781565,0.113308521852419,26.8811351453729,"Day","Fall Day"
39,10,33.5,33.5,30,0.95,3,2010-11-02,2,19.88,0.607792936834758,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2734343959189,33.4349856100915,33.5,31.9120017553842,32.7377471052272,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,34.3978810859106,41.6500015258789,7.25212043996834,0.174120532395714,26.8811351453729,"Day","Fall Day"
40,10,33.5,33.5,30,0.95,1,2014-11-02,2,20.18,0.919413747050506,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.394456102586,33.4698958599146,33.5,32.4699100856779,33.0985121400142,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,21.2610181367465,17.6499996185303,3.61101851821627,0.204590288740015,13.2793652742336,"Night","Fall Night"
41,10,33.5,33.5,30,0.95,2,2014-11-02,2,19.94,0.740523143390795,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3555984306421,33.4609668950464,33.5,32.2025123805625,32.9669466868636,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,21.8501142763431,18.9500007629395,2.90011351340365,0.153040284783281,13.2793652742336,"Night","Fall Night"
42,10,33.5,33.5,30,0.95,3,2014-11-02,2,20.45,0.687382422880031,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3148186495376,33.4515249781898,33.5,31.9432584906763,32.8305759568646,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,22.1535261832611,17.6499996185303,4.50352656473081,0.255157317964056,13.2793652742336,"Night","Fall Night"
43,10,33.5,33.5,30,0.95,1,2013-11-15,2,20.49,0.843508964667196,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3410671170581,33.4548803347542,33.5,32.1979732353346,32.9274369320535,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,22.4673540028608,20.1499996185303,2.31735438433054,0.115005182541019,18.5314584010047,"Night","Fall Night"
44,10,33.5,33.5,30,0.95,2,2013-11-15,2,20.89,0.690866846529523,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2878215732194,33.4408357043872,33.5,31.8833490059483,32.7534766908588,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,22.9144246056563,10.4499998092651,12.4644247963912,1.1927679448702,18.5314584010047,"Night","Fall Night"
45,10,33.5,33.5,30,0.95,3,2013-11-15,2,20.51,0.644999802754332,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2542549760196,33.4341192288318,33.5,31.624060634448,32.6402334982166,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,23.1742906746791,20.1499996185303,3.02429105614885,0.150088889002641,18.5314584010047,"Night","Fall Night"
46,10,33.5,33.5,30,0.95,1,2008-11-19,2,20.83,0.867981070316896,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt Low A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.2,2250,850,0.2,0.96,0,0.44,3.9,7000,2450,"asphalt",0.14,1.2,2350,800,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2795050392986,33.4388718403344,33.5,31.8501184262659,32.7379744059853,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,35.7390931225984,26.0499992370605,9.68909388553789,0.371942194599127,25.007715678255,"Day","Fall Day"
47,10,33.5,33.5,30,0.95,2,2008-11-19,2,20.61,0.556933403392745,0,NA,2,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2344773987059,33.4280556719583,33.5,31.5572673789384,32.5883711332598,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,33.1705662990261,31.75,1.42056629902606,0.0447422456386162,25.007715678255,"Day","Fall Day"
48,10,33.5,33.5,30,0.95,3,2008-11-19,2,20.1,0.391269427626868,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt High A","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.8,2250,950,0.4,0.9,0,0.44,5.5,7000,2750,"asphalt",0.14,2.2,2350,1000,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.1923933429106,33.4185667849555,33.5,31.286674637346,32.4470904247679,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,30.8952916946892,26.0499992370605,4.84529245762866,0.185999715913059,25.007715678255,"Day","Fall Day"
1,10,33.5,33.5,30,0.95,1,2012-02-09,2,20.5,0,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2500725965214,33.4321432948472,33.5,31.6951592782278,32.6565807801587,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,35.8294723775544,28.8500003814697,6.97947199608467,0.241922769629063,19.5541427218615,"Day","Winter Day"
2,10,33.5,33.5,30,0.95,2,2012-02-09,2,20.37,0,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2090626588658,33.4212345978788,33.5,31.4393123164294,32.5260618293779,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,33.1553998224874,32.8499984741211,0.305401348366331,0.00929684513096472,19.5541427218615,"Day","Winter Day"
3,10,33.5,33.5,30,0.95,3,2012-02-09,2,20.21,0,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.1814700189883,33.414678536062,33.5,31.2600126795047,32.4361760695271,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,31.3498087901789,36.75,5.40019120982106,0.146943978498532,19.5541427218615,"Day","Winter Day"
4,10,33.5,33.5,30,0.95,1,2014-02-19,2,20.23,1.23340280856321,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4153224184959,33.4665552837746,33.5,32.7498981520425,33.186261612241,33.5456351541131,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,24.0720067642135,17.3500003814697,6.72200638274381,0.387435517864489,15.7357949548091,"Night","Winter Night"
5,10,33.5,33.5,30,0.95,2,2014-02-19,2,20.19,0.97206478784113,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3858516631268,33.4580512764331,33.5,32.5494830006436,33.0886580144753,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,25.2902454055727,18.3500003814697,6.94024502410298,0.378214979826998,15.7357949548091,"Night","Winter Night"
6,10,33.5,33.5,30,0.95,3,2014-02-19,2,20.14,0.796623956457064,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3631048102113,33.4528636304691,33.5,32.3861959482128,33.012060622024,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,25.9590546790976,17.3500003814697,8.60905429762789,0.496199084054349,15.7357949548091,"Night","Winter Night"
7,10,33.5,33.5,30,0.95,1,2007-02-27,2,20.37,1.34218039508545,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3418370698724,33.4468766498299,33.5,32.3472501052453,32.9610947666365,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,38.8709400531471,32.25,6.62094005314714,0.205300466764252,17.1097866871546,"Day","Winter Day"
8,10,33.5,33.5,30,0.95,2,2007-02-27,2,20.34,0.976790632421859,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3062300197662,33.4367357733649,33.5,32.1138939319694,32.8464651268743,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.8521374966182,34.4500007629395,1.40213673367873,0.0407006299746477,17.1097866871546,"Day","Winter Day"
9,10,33.5,33.5,30,0.95,3,2007-02-27,2,20.23,0.690770330604233,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2788458218461,33.4302838055851,33.5,31.9263319063372,32.7562156518736,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,33.7526653151099,27.5499992370605,6.20266607804933,0.225142150628645,17.1097866871546,"Day","Winter Day"
10,10,33.5,33.5,30,0.95,1,2008-04-23,2,20.33,2.64740210153263,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4613963028357,33.5075994679473,33.6157572091956,32.9520014777199,33.8958501339733,35.133542079127,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,31.7152022666207,22.5499992370605,9.16520302956013,0.406439172489961,21.3139705882353,"Night","Spring Night"
11,10,33.5,33.5,30,0.95,2,2008-04-23,2,20.45,2.27809045848435,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4531324268463,33.503252858724,33.604372068974,32.8533610883571,33.8639746535027,35.1798855828737,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,32.9096985296533,23.5499992370605,9.35969929259272,0.397439473283014,21.3139705882353,"Night","Spring Night"
12,10,33.5,33.5,30,0.95,3,2008-04-23,2,20.1,1.91995617850071,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4530686656454,33.5022938438451,33.5944429949135,32.8433258855749,33.8302892845414,35.1039340582032,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,33.4192944987087,25.8500003814697,7.56929411723894,0.292816015688143,21.3139705882353,"Night","Spring Night"
13,10,33.5,33.5,30,0.95,1,2007-05-02,2,20.25,2.26337108860361,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4726760958503,33.4977959017781,33.5392843344169,33.1389657977339,33.6802024150003,34.9172793504042,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,57.6906855848174,47.9500007629395,9.74068482187795,0.203142537370021,28.1211213803089,"Day","Spring Day"
14,10,33.5,33.5,30,0.95,2,2007-05-02,2,20.41,1.97597104859746,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4675807861641,33.4942445819678,33.5276318508055,33.0815440185028,33.6542196148142,35.0088025971216,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,52.2042727367493,53.5499992370605,1.34572650031129,0.0251302804758948,28.1211213803089,"Day","Spring Day"
15,10,33.5,33.5,30,0.95,3,2007-05-02,2,20.08,1.70898831855626,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4657832328832,33.4915284108442,33.5142865955027,33.0628095970858,33.6146567837546,34.9589181864066,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.1822690048391,48.25,0.0677309951609004,0.00140375119504457,28.1211213803089,"Day","Spring Day"
16,10,33.5,33.5,30,0.95,1,2018-06-22,2,20.3,3.40084502991176,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4909007191727,33.5750751567862,33.9007061629115,33.2965295164424,34.8716749401618,37.445211077632,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.6340337040835,35.75,5.88403370408355,0.16458835535898,33.8735221220149,"Night","Summer Night"
