"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
65,10,33.5,33.5,30,1,3,2014-10-01,5,88.2,1.17748078764811,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4813885001768,33.9098172773117,34.5632068531638,33.2504531782274,34.8353750391583,36.1187906407594,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.2269745529678,20.9500007629395,13.2769737900284,0.633745742554593,22.2697404550158,"Night","Fall Night"
66,10,33.5,33.5,30,0.1,3,2014-10-01,5,87.95,1.31382983533547,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2980350138866,33.429402358883,33.5,32.9867254241867,33.2538789557102,33.5,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,32.3476166016032,20.9500007629395,11.3976158386638,0.544038922367305,22.2697404550158,"Night","Fall Night"
67,10,33.5,33.5,30,1,1,2012-10-22,5,87.44,1.9955065839167,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4940314342099,33.6670383966564,34.1177701891161,33.3153807519573,34.8483633322631,36.2393005708837,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,56.372686928072,41.5499992370605,14.8226876910115,0.356743392615766,24.6406849951163,"Day","Fall Day"
68,10,33.5,33.5,30,0.1,1,2012-10-22,5,87.87,1.1942903542838,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4696926845871,33.4895686021158,33.5,33.3019611284666,33.4266944449709,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,34.1474710785561,41.5499992370605,7.40252815850442,0.178159525738372,24.6406849951163,"Day","Fall Day"
69,10,33.5,33.5,30,1,2,2012-10-22,5,87.75,1.39426278852582,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4736293717904,33.7941005571431,34.378288671221,33.1182355987203,34.7302088724392,35.9964062136102,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,47.3047598683688,41.5499992370605,5.75476063130822,0.138502063465148,24.6406849951163,"Day","Fall Day"
70,10,33.5,33.5,30,0.1,2,2012-10-22,5,87.75,1.26135928390812,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3580165365786,33.4511996530404,33.5,33.0300344870243,33.2932381705184,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,33.1535808147175,41.5499992370605,8.396418422343,0.202079869470944,24.6406849951163,"Day","Fall Day"
71,10,33.5,33.5,30,1,3,2012-10-22,5,87.67,0.896118222895845,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4580570690935,33.665108006933,33.9691351795769,33.0603027371788,34.0720098967403,34.8297819098085,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,41.1740990658546,41.5499992370605,0.375900171205956,0.009046935694542,24.6406849951163,"Day","Fall Day"
72,10,33.5,33.5,30,0.1,3,2012-10-22,5,87.55,1.32395270298849,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2487463264846,33.4119494403783,33.5,32.8529153736515,33.1926790027021,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,32.5898442555991,41.5499992370605,8.96015498146141,0.215647536606196,24.6406849951163,"Day","Fall Day"
73,10,33.5,33.5,30,1,1,2010-11-02,5,87.36,1.7116136597486,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4919223172884,33.6016046671528,33.8555657284381,33.2812122323604,34.2664098419486,35.0039351373538,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,53.2914321919281,37.6500015258789,15.6414306660492,0.415443028741924,26.8811351453729,"Day","Fall Day"
74,10,33.5,33.5,30,0.1,1,2010-11-02,5,88.35,1.16348511323371,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3758245142664,33.4688655912624,33.5,32.7281678364145,33.2147787629644,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,32.4899584784725,37.6500015258789,5.16004304740642,0.137052930631613,26.8811351453729,"Day","Fall Day"
75,10,33.5,33.5,30,1,2,2010-11-02,5,88.11,1.03436119030439,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4682248789298,33.6294692514569,33.8270175151746,33.0714950246156,33.9750885865537,34.5345376734862,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,44.4532865264337,37.6500015258789,6.80328500055481,0.180698133461656,26.8811351453729,"Day","Fall Day"
76,10,33.5,33.5,30,0.1,2,2010-11-02,5,88.01,1.23465878944253,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1736012501267,33.4014881294001,33.5,32.4442187704571,33.0443917327508,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,31.8548044848729,37.6500015258789,5.79519704100596,0.153922889937271,26.8811351453729,"Day","Fall Day"
77,10,33.5,33.5,30,1,3,2010-11-02,5,87.17,0.562285898756584,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3437382991816,33.4704338619087,33.5261805117777,32.6668154664508,33.3426463976947,33.907946144041,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,38.6047876520502,37.6500015258789,0.954786126171314,0.0253595242357437,26.8811351453729,"Day","Fall Day"
78,10,33.5,33.5,30,0.1,3,2010-11-02,5,86.4,1.30435863689863,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.0528050940949,33.3559604508507,33.5,32.3389964818422,32.9683723521406,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,31.5413620957866,37.6500015258789,6.10863943009235,0.162248052656613,26.8811351453729,"Day","Fall Day"
79,10,33.5,33.5,30,1,1,2014-11-02,5,88.44,1.82346466075991,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4917607398687,33.6259037054682,33.9886239252697,33.2782312285823,34.5548575197943,35.7340405408603,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,26.4897100577296,11.9499998092651,14.5397102484644,1.21671217410325,13.2793652742336,"Night","Fall Night"
80,10,33.5,33.5,30,0.1,1,2014-11-02,5,87.7,1.22643664773605,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4154077139538,33.4728418510717,33.5,32.9900950700376,33.3019907439095,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,29.1642902226922,11.9499998092651,17.2142904134271,1.4405264174214,13.2793652742336,"Night","Fall Night"
81,10,33.5,33.5,30,1,2,2014-11-02,5,86.95,1.24715288097035,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4660709870276,33.7008584575944,34.136981770042,33.0523395745804,34.3642942304501,35.4055259531798,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,28.1662783243459,11.9499998092651,16.2162785150807,1.35701077605941,13.2793652742336,"Night","Fall Night"
82,10,33.5,33.5,30,0.1,2,2014-11-02,5,86.93,1.28539148854812,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2637900124407,33.4164370945255,33.5,32.6755540117641,33.1504460128786,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,29.9130577385802,11.9499998092651,17.9630579293151,1.50318478795187,13.2793652742336,"Night","Fall Night"
83,10,33.5,33.5,30,1,3,2014-11-02,5,88.23,0.821969589268602,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4467565357616,33.5614804095587,33.7309780739647,32.9870752060465,33.7362296115253,34.3601344661997,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,28.1583641250058,11.9499998092651,16.2083643157407,1.35634849995344,13.2793652742336,"Night","Fall Night"
84,10,33.5,33.5,30,0.1,3,2014-11-02,5,88.56,1.34308041272988,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1505957826677,33.3744911154379,33.5,32.5220637896231,33.0652938984766,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,30.2709468266751,11.9499998092651,18.3209470174099,1.53313366609473,13.2793652742336,"Night","Fall Night"
85,10,33.5,33.5,30,1,1,2013-11-15,5,88.19,1.51622931280817,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4879860156124,33.5560950935641,33.7343870917464,33.2327882962204,33.9960281834546,34.624151139958,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,27.616148166699,16.1499996185303,11.4661485481687,0.709978255046681,18.5314584010047,"Night","Fall Night"
86,10,33.5,33.5,30,0.1,1,2013-11-15,5,87.55,1.18736092863984,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3067529124331,33.4460076990761,33.5,32.493462718378,33.0633688055323,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,28.9474311843772,16.1499996185303,12.7974315658469,0.792410641989325,18.5314584010047,"Night","Fall Night"
87,10,33.5,33.5,30,1,2,2013-11-15,5,88.63,0.902819423249599,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4564856885353,33.5343990545798,33.6405976483384,32.9847896172727,33.668788981181,34.1824701787741,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,28.7580101869065,16.1499996185303,12.6080105683762,0.780681787379734,18.5314584010047,"Night","Fall Night"
88,10,33.5,33.5,30,0.1,2,2013-11-15,5,88.09,1.25098222575852,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.061257283795,33.3544049114181,33.5,32.2355491027672,32.8773681716666,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,29.6722918336626,16.1499996185303,13.5222922151323,0.837293655389133,18.5314584010047,"Night","Fall Night"
89,10,33.5,33.5,30,1,3,2013-11-15,5,87.73,0.530866624825575,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1675852631541,33.3684219605015,33.5,32.4240874516499,33.0804856286423,33.5881028193336,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,28.5462671412578,16.1499996185303,12.3962675227275,0.767570762571672,18.5314584010047,"Night","Fall Night"
90,10,33.5,33.5,30,0.1,3,2013-11-15,5,88.09,1.31562653249537,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,32.9414133223904,33.3050291561465,33.5,32.168110553158,32.8209881190992,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,30.0569700935137,16.1499996185303,13.9069704749834,0.861112743249029,18.5314584010047,"Night","Fall Night"
91,10,33.5,33.5,30,1,1,2008-11-19,5,87.84,1.42978620938091,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4396081790618,33.4687984975799,33.5,33.1403940390406,33.3645820383951,33.5814013920749,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,49.7232749644891,30.75,18.9732749644891,0.617017072015904,25.007715678255,"Day","Fall Day"
92,10,33.5,33.5,30,0.1,1,2008-11-19,5,88.66,1.13598516794974,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1866823790552,33.4099087531722,33.5,32.0418289654024,32.8041063489781,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,31.0514120886212,30.75,0.301412088621248,0.00980201914215441,25.007715678255,"Day","Fall Day"
93,10,33.5,33.5,30,1,2,2008-11-19,5,88.69,0.692761838429487,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.0704764057437,33.3198578928582,33.5,32.1799213665114,32.8449540053048,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,41.2015539342097,30.75,10.4515539342097,0.339887932819828,25.007715678255,"Day","Fall Day"
94,10,33.5,33.5,30,0.1,2,2008-11-19,5,88.39,1.20855621539934,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,32.8631819387245,33.2766413232334,33.5,31.7867677993682,32.5852046129441,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,30.7350664717907,30.75,0.0149335282093261,0.000485643193799224,25.007715678255,"Day","Fall Day"
95,10,33.5,33.5,30,1,3,2008-11-19,5,84.69,0.259163435635998,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,32.5083074179581,33.102650337148,33.5,31.1350577522747,32.2418678571525,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,35.7412132554692,30.75,4.99121325546918,0.16231587822664,25.007715678255,"Day","Fall Day"
96,10,33.5,33.5,30,0.1,3,2008-11-19,5,72.99,1.28258844971795,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,32.7360547542032,33.2181649437529,33.5,31.7720593091649,32.5544830077399,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,30.642589149177,30.75,0.107410850822987,0.00349303579912153,25.007715678255,"Day","Fall Day"
1,10,33.5,33.5,30,1,1,2012-02-09,5,80.65,0,0,NA,1,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 100+100mm","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.1,1.7,2350,900,0.15,0.9,0,0.3,4.7,7000,2600,"PCC",0.1,1.5,2250,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4407769220688,33.7124956471906,34.3039456035496,32.7424235203643,34.5358611517767,36.3803128068715,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,53.4220600589258,28.8500003814697,24.5720596774561,0.851717828511318,19.5541427218615,"Day","Winter Day"
2,10,33.5,33.5,30,0.1,1,2012-02-09,5,80.43,3.4116684676774,0,NA,1,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 100+100mm","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.1,1.7,2350,900,0.15,0.9,0,0.3,4.7,7000,2600,"PCC",0.1,1.5,2250,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,32.9050426695239,33.2891927182607,33.5,32.0640471992423,32.6882646549475,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,31.8543404731599,28.8500003814697,3.00434009169021,0.104136570258761,19.5541427218615,"Day","Winter Day"
3,10,33.5,33.5,30,1,2,2012-02-09,5,86.22,0,0,NA,3,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 125+150mm","A7","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.7,2350,900,0.15,0.9,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.438753957808,33.707748821487,34.2639325502023,32.713406605202,34.5477620754681,36.4246544783055,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,53.6041441378779,32.8499984741211,20.7541456637568,0.631785285472896,19.5541427218615,"Day","Winter Day"
4,10,33.5,33.5,30,0.1,2,2012-02-09,5,86.02,3.2273852860196,0,NA,3,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 125+150mm","A7","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.13,1.7,2350,900,0.15,0.9,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,32.9350485157186,33.2947142143632,33.5,32.0344741571158,32.6686244928196,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,31.743769791606,32.8499984741211,1.10622868251511,0.0336751517168741,19.5541427218615,"Day","Winter Day"
5,10,33.5,33.5,30,1,3,2012-02-09,5,86.37,0,0,NA,5,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 150+200mm","A9","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.15,1.7,2350,900,0.15,0.9,0,0.65,4.7,7000,2600,"PCC",0.2,1.5,2250,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4371929808738,33.7127750860272,34.2777250889498,32.5876028247959,34.6647002517864,36.724764769973,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,53.6965386613247,36.75,16.9465386613247,0.461130303709516,19.5541427218615,"Day","Winter Day"
6,10,33.5,33.5,30,0.1,3,2012-02-09,5,86.28,3.23476123408533,0,NA,5,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 150+200mm","A9","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.15,1.7,2350,900,0.15,0.9,0,0.65,4.7,7000,2600,"PCC",0.2,1.5,2250,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,32.931977442469,33.2942785843915,33.5,31.9140746015693,32.5940136226328,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,31.6936716533395,36.75,5.05632834666045,0.137587165895522,19.5541427218615,"Day","Winter Day"
7,10,33.5,33.5,30,1,1,2014-02-19,5,80.72,0.547116701874147,0,NA,1,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 100+100mm","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.1,1.7,2350,900,0.15,0.9,0,0.3,4.7,7000,2600,"PCC",0.1,1.5,2250,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4606085933443,34.0244839434123,35.1477414389525,32.9076108294162,35.689520673595,38.1550488030257,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.168461109198,17.3500003814697,16.8184607277283,0.969363709391664,15.7357949548091,"Night","Winter Night"
8,10,33.5,33.5,30,0.1,1,2014-02-19,5,81.23,3.22775296602165,0,NA,1,1.36,"Asphalt Overlays on PCC Pavements","OC",0.15,0.9,"Asphalt Overlay on PCC 100+100mm","A1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.1,1.7,2350,900,0.15,0.9,0,0.3,4.7,7000,2600,"PCC",0.1,1.5,2250,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.2576826532347,33.4093165736976,33.5,32.876598891808,33.1626580988977,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,31.1845752651844,17.3500003814697,13.8345748837147,0.797381820146261,15.7357949548091,"Night","Winter Night"
