"run.n","nodal.spacing","n.iterations","i.top.temp","i.bot.temp","time.step","pave.length","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","L4.layer","L4.thickness","L4.k","L4.rho","L4.c","L4.albedo","L4.emissivity","L4.R.c.top","L5.layer","L5.thickness","L5.k","L5.rho","L5.c","L5.albedo","L5.emissivity","L5.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
38,10,1,33.5,33.5,30,100,1,4,2008-04-23,3,39.98,0,0,NA,7,1.5,"Bare Ground / Desert Soil","BG",0.45,0.9525,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.725,1850,1075,0.45,0.9525,0,0.75,0.725,1850,1075,"subgrade",0.75,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4691384881854,33.4877343443999,33.5,33.1911264964178,33.3968602075678,33.5616403464978,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,27.9342086943452,19.25,8.68420869434522,0.45112772438157,22.45,"Night","Spring Night"
39,10,1,33.5,33.5,30,10,1,5,2008-04-23,3,39.95,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4907986419851,33.4984426445519,33.5,33.0838186804691,33.3342020038615,33.5,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,21.8287865546461,19.25,2.57878655464606,0.133962937903691,22.45,"Night","Spring Night"
40,10,1,33.5,33.5,30,100,1,5,2008-04-23,3,40.1,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4915629395477,33.498531692313,33.5,33.1607175359774,33.356941310382,33.5,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,22.307531982079,19.25,3.05753198207901,0.158832830237871,22.45,"Night","Spring Night"
41,10,1,33.5,33.5,30,10,1,1,2007-05-02,3,39.38,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4788772924642,33.6444942759638,34.0073805566589,33.1711048695119,34.5237653660931,35.9393470625685,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.2325562222296,44.75,3.48255622222956,0.0778224854129511,27.1358333333333,"Day","Spring Day"
42,10,1,33.5,33.5,30,100,1,1,2007-05-02,3,39.02,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4800473260297,33.660373608087,34.0662422233642,33.1817332631842,34.6451130040505,36.2221043222949,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,49.0254574526023,44.75,4.27545745260232,0.0955409486615045,27.1358333333333,"Day","Spring Day"
43,10,1,33.5,33.5,30,10,1,2,2007-05-02,3,39.26,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.484138924509,33.5745858638934,33.7976119832416,33.2120315307633,34.1883660587824,35.0905412954428,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,47.5862893874421,44.75,2.83628938744209,0.0633807684344602,27.1358333333333,"Day","Spring Day"
44,10,1,33.5,33.5,30,100,1,2,2007-05-02,3,39.53,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4849380259623,33.5847348925923,33.8385770999896,33.2195823244676,34.289474678857,35.3314022139802,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.3760426227084,44.75,3.62604262270838,0.081028885423651,27.1358333333333,"Day","Spring Day"
45,10,1,33.5,33.5,30,10,1,3,2007-05-02,3,39.55,0,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.4,0.935,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,1.15,1700,1350,0.4,0.935,0,0.75,1.15,1700,1350,"subgrade",0.75,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4887233560963,33.5279272663023,33.6380028867595,33.2561574864497,33.8897065625788,34.3546963996884,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,47.3345103838955,44.75,2.58451038389552,0.0577544219864921,27.1358333333333,"Day","Spring Day"
46,10,1,33.5,33.5,30,100,1,3,2007-05-02,3,39.54,0,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.4,0.935,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,1.15,1700,1350,0.4,0.935,0,0.75,1.15,1700,1350,"subgrade",0.75,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4891558839925,33.5332502500451,33.6624481954197,33.2595706933668,33.9681413663534,34.5269229289,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.1391757880801,44.75,3.38917578808014,0.0757357718006735,27.1358333333333,"Day","Spring Day"
47,10,1,33.5,33.5,30,10,1,4,2007-05-02,3,39.62,0,0,NA,7,1.5,"Bare Ground / Desert Soil","BG",0.45,0.9525,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.725,1850,1075,0.45,0.9525,0,0.75,0.725,1850,1075,"subgrade",0.75,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4932201238675,33.5027558304994,33.5303245741623,33.3172466781293,33.6317836666889,33.864659349918,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,47.8945955544638,44.75,3.14459555446382,0.0702702917198619,27.1358333333333,"Day","Spring Day"
48,10,1,33.5,33.5,30,100,1,4,2007-05-02,3,40.58,0,0,NA,7,1.5,"Bare Ground / Desert Soil","BG",0.45,0.9525,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.725,1850,1075,0.45,0.9525,0,0.75,0.725,1850,1075,"subgrade",0.75,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.493856523659,33.5050104971951,33.5418813263785,33.3241617010766,33.6906085291346,33.980678726216,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.7678802149927,44.75,4.01788021499272,0.0897850327372674,27.1358333333333,"Day","Spring Day"
49,10,1,33.5,33.5,30,10,1,5,2007-05-02,3,40.21,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4979237547036,33.4994470804715,33.5,33.4342598030649,33.485130394439,33.511002940922,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,50.8404621372205,44.75,6.09046213722047,0.136099712563586,27.1358333333333,"Day","Spring Day"
50,10,1,33.5,33.5,30,100,1,5,2007-05-02,3,40.4,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20208329207269,"Spring","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4982454561934,33.4994737716826,33.5,33.4332942867472,33.4991959597361,33.541247383668,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,51.9805687017941,44.75,7.23056870179414,0.161576954230037,27.1358333333333,"Day","Spring Day"
51,10,1,33.5,33.5,30,10,1,1,2018-06-22,3,38.51,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4870600713442,33.7997776754725,34.6564270929016,33.2558923450097,35.8596579576555,39.1828883518891,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,43.2535113604764,31.3500003814697,11.9035109790067,0.379697315284327,34.748,"Night","Summer Night"
52,10,1,33.5,33.5,30,100,1,1,2018-06-22,3,38.84,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4873075905119,33.811223212491,34.7016426144076,33.258467735086,35.9524508365245,39.4045170990998,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,43.986900669978,31.3500003814697,12.6369002885083,0.403090913388877,34.748,"Night","Summer Night"
53,10,1,33.5,33.5,30,10,1,2,2018-06-22,3,39.3,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4902173003445,33.6749076318384,34.2511808140021,33.2820271582005,35.333290578235,38.0237101504781,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.6538015934693,31.3500003814697,10.3038012119996,0.328669891120318,34.748,"Night","Summer Night"
54,10,1,33.5,33.5,30,100,1,2,2018-06-22,3,39.59,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.490408053626,33.6823439118261,34.2829085242541,33.2840782772421,35.4120247154291,38.2164262758582,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,42.3426893354608,31.3500003814697,10.992688953991,0.35064398150657,34.748,"Night","Summer Night"
55,10,1,33.5,33.5,30,10,1,3,2018-06-22,3,38.63,0,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.4,0.935,"Bare Dry Soil #3","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.15,1700,1350,0.4,0.935,0,0.75,1.15,1700,1350,"subgrade",0.75,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4938060519123,33.5847837168396,33.9175941507654,33.323899803625,34.835134127859,36.9000477200279,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,39.7151680213865,31.3500003814697,8.36516763991676,0.266831500418776,34.748,"Night","Summer Night"
56,10,1,33.5,33.5,30,100,1,3,2018-06-22,3,39.19,0,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.4,0.935,"Bare Dry Soil #3","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.15,1700,1350,0.4,0.935,0,0.75,1.15,1700,1350,"subgrade",0.75,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4939429180926,33.5889827579515,33.937355295274,33.3254716040432,34.8995673593588,37.0635487395676,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.3446954829496,31.3500003814697,8.99469510147992,0.286912120957947,34.748,"Night","Summer Night"
57,10,1,33.5,33.5,30,10,1,4,2018-06-22,3,39.69,0,0,NA,7,1.5,"Bare Ground / Desert Soil","BG",0.45,0.9525,"Bare Dry Soil #4","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,0.725,1850,1075,0.45,0.9525,0,0.75,0.725,1850,1075,"subgrade",0.75,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4968304845397,33.5233519206526,33.6462828472398,33.3733852287202,34.3000846545638,35.7098743144024,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.0936996064158,31.3500003814697,5.74369922494611,0.183212094260167,34.748,"Night","Summer Night"
58,10,1,33.5,33.5,30,100,1,4,2018-06-22,3,38.68,0,0,NA,7,1.5,"Bare Ground / Desert Soil","BG",0.45,0.9525,"Bare Dry Soil #4","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,0.725,1850,1075,0.45,0.9525,0,0.75,0.725,1850,1075,"subgrade",0.75,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4969162287737,33.5248779464368,33.6547283058323,33.3743981528596,34.3457197661922,35.8349256095314,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.6110612802153,31.3500003814697,6.2610608987456,0.199714858773857,34.748,"Night","Summer Night"
59,10,1,33.5,33.5,30,10,1,5,2018-06-22,3,39.94,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4995593992783,33.5002299553461,33.5043590156699,33.4589426770717,33.7001921585594,34.2888339293518,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,32.8020476842436,31.3500003814697,1.45204730277385,0.0463172977705009,34.748,"Night","Summer Night"
60,10,1,33.5,33.5,30,100,1,5,2018-06-22,3,40.02,0,0,NA,9,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,0.3,2000,800,0.5,0.97,0,0.75,0.3,2000,800,"subgrade",0.75,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4995823604403,33.500286431662,33.5048519126422,33.4594278071594,33.7154522981006,34.3429689205706,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,33.0008400674244,31.3500003814697,1.65083968595468,0.0526583625475952,34.748,"Night","Summer Night"
61,10,1,33.5,33.5,30,10,1,1,2016-07-13,3,39.4,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4916866645863,33.8088566349998,34.6640590012177,33.3240018468273,35.8817090675125,39.141669772617,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.195496694242,56.1500015258789,1.04549516836312,0.0186196819225599,39.636,"Day","Summer Day"
62,10,1,33.5,33.5,30,100,1,1,2016-07-13,3,38.99,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.9,"Bare Dry Soil #1","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,2,1400,1900,0.3,0.9,0,0.75,2,1400,1900,"subgrade",0.75,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4916875113071,33.8189196067379,34.7050606595758,33.3236109255071,35.966087612334,39.3514654161187,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.7651244472556,56.1500015258789,1.61512292137672,0.0287644323684004,39.636,"Day","Summer Day"
63,10,1,33.5,33.5,30,10,1,2,2016-07-13,3,38.62,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4941226492201,33.6843998915675,34.2649974375039,33.3484776463949,35.3702110856211,38.0202142740837,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,56.8268692186453,56.1500015258789,0.676867692766393,0.0120546335596168,39.636,"Day","Summer Day"
64,10,1,33.5,33.5,30,100,1,2,2016-07-13,3,39.13,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.35,0.9175,"Bare Dry Soil #2","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.575,1550,1625,0.35,0.9175,0,0.75,1.575,1550,1625,"subgrade",0.75,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4941183155084,33.6908761429097,34.2935244679522,33.34785959055,35.441300519222,38.2007095055262,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.3918090593959,56.1500015258789,1.24180753351698,0.0221158949202279,39.636,"Day","Summer Day"
65,10,1,33.5,33.5,30,10,1,3,2016-07-13,3,39.17,0,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.4,0.935,"Bare Dry Soil #3","B1","EW8980 Phoenix",3.36771484624385,"Summer","surface",0.75,1.15,1700,1350,0.4,0.935,0,0.75,1.15,1700,1350,"subgrade",0.75,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4963337351024,33.5917955131327,33.9312739721533,33.3775765629521,34.8747025211525,36.9221510821449,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,56.9698258839072,56.1500015258789,0.819824358028256,0.0146006115004362,39.636,"Day","Summer Day"
